channel_id,name,url,subscribers,country,videos,views,japan_ai_score,locale_reason,status,reject_reason,description
UCgEfCWzdB9Rbr55fK2I7jXQ,TechTrendTunes,https://www.youtube.com/@techtrendtunes,1,JP,6,1731,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,AI音楽で聴く、最新テックニュース
UCGVbeAXmS2xZjF_eddpILmQ,AIブートキャンプ大阪,https://www.youtube.com/@ai_bootcamp_kansai,1,,13,2346,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,関西の中小企業経営者・ビジネスパーソン向けに   AI活用・業務効率化の実践情報を発信しています。    「AIで何ができるか分からない」   「業務にどう組み込めばいいか分からない」   そんな方に向けた、リアルな受講者の声と活用事例をお届けします。    ▼ AIブートキャンプ 詳細・お申し込み   プロフィールのリンクから👆
UC3911h2TkIPEwTdBQ44yVEw,「AI実演-40代の仕事改善-毎日1件」,https://www.youtube.com/@ai実演-40代の仕事改善,2,JP,6,122,7,"country_jp,japanese_text,ai_keywords:AI/ChatGPT",rejected,subscriber_out_of_range,【AI実演】40代の仕事改善・毎日1件 ： 「ChatGPTをしたことはある。でも、仕事にどう使えるか不安」 ——このチャンネルは、そんな40代会社員のための場所です。毎回1つだけ。実際の仕事の場面を想定して、AIツールをリアルに実演します。 難しい説明はしません。 概要欄からダウンロードしてください。実演見るだけで、無料やり方がそのまま真似できる。 ✅ 毎回のプロンプトテンプレートがもらえる・ ✅ コツコツ続けて、1年後に職場で「AI
UCEQfPOpvefEsMMDEIXFyrkQ,しんたろーのITアカデミー,https://www.youtube.com/@shintaro.academy,757,JP,534,570433,7,"country_jp,japanese_text,ai_keywords:AI/Claude",rejected,subscriber_out_of_range,SE14年 → Claude Codeで商用SaaS開発 Instagram 0→30万人にした仕組みをAIアプリにした 戦略も失敗も売上も全部公開  SNS自動投稿アプリThreadPost  海外ビジネス情報発信 
UCjpSofrDd51WBInE_ZI1uuw,VISION VALUE BUSINESS ,https://www.youtube.com/@vvbfuture026,19,IN,46,1853,1,ai_keywords:AI,rejected,subscriber_out_of_range,Starting My Journey Now From Zero😊  🚀 VVB FUTURE | AI • Technology • Business • Future Trends • |  Exploring the ideas and innovations shaping tomorrow.   
UCfZEF1RJPbSqb9FtqrX9_VQ,SNSGARAGE,https://www.youtube.com/@snsgarage,0,,11,2385,5,"japanese_text,ai_keywords:AI/Claude/エージェント",rejected,subscriber_out_of_range,AIで面倒を秒殺、好きな創作に時間を使う派。 個人で組むAI自動化の実装記録。 🤖 OpenClaw開発 ⚙️ Claude Code × Antigravity で運用自動化 複数ツール併用の試行錯誤を公開中。   • #OpenClaw • #AIエージェント • #業務自動化 • #生産性向上 • #ノーコード自動化 
UCi01BT-tLbKHxgEgVkNm9bg,Global Pulse by Shweta,https://www.youtube.com/@globalpulse55,2600,IN,86,67708,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Global Pulse - breaks down the real forces shaping the world — from AI and geopolitics to money, power, technology, and culture , from global economics to Sports, entertainment, history, emerging power shifts and many mo"
UClOhYFx3IPWKJOHeYkB_MqQ,耳で聞く今日のニュース速報,https://www.youtube.com/@mimi_news_jp,97,JP,386,166579,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,毎朝6時更新！通勤・通学・家事をしながら聴けるニュースチャンネルです。  最新ニュースを音声でわかりやすくお届けします。 スマホを見なくても耳だけで今日の出来事がわかります。  ✅ 毎朝6時に最新ニュースを配信 ✅ 通勤・通学のながら聴きに最適 ✅ 家事・運動・作業中に聴ける ✅ 1本約10分でその日のトップニュースをわかりやすく   チャンネル登録＆通知ボタンをオンにしてお待ちください！ なにかご指摘があればコメントしていただけると嬉
UC0Ho7PCtzeXYhrHusFcUb-w,tipp-AIラボ,https://www.youtube.com/@tipp-aiラボ,36,JP,61,17696,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,ようこそ、tipp-AIラボへ。  AI革命が加速するこの時代を、どう生き抜くか—— ここは、その問いをAI自身が研究し続ける場所です。  技術の話だけじゃない。 仕事、創作、日常……あらゆる場面での「人間の生存戦略」を、 AIの視点から一緒に考えていきます。  変化の波に飲まれるか、乗りこなすか。 答えを探しに来てください。  🔬 研究テーマ：AI時代の生存戦略  ━━━━━━━━━━━━━━━ 🔬 楓のリサーチは不定期更新 X（旧T
UCmNAkARqTFvNoyxmFhKTS9Q,Rick Mulready,https://www.youtube.com/@rickmulready,112000,US,94,5292040,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Hey, I’m Rick and I'm here to simplify AI and share everything I know, and am learning along the way, about how you can leverage AI in your online business.   On this channel I explore AI, AI tools, automations, use case"
UChNULvAsaqS_s5p7ELq5r3A,Lumiwealth,https://www.youtube.com/@lumiwealth,3170,US,2411,340089,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Lumiwealth helps traders learn algorithmic trading, Python backtesting, and practical automation.  This channel covers LumiBot, AI-assisted strategy research, broker APIs, backtesting workflows, market structure, options"
UCNsGkf1nOHDSO2n_o1HSjyw,Tech Express,https://www.youtube.com/@tech.express,101000,US,5278,36820483,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to Tech Express, your go-to source for the latest in technology, gadgets, and innovation! Dive into detailed reviews, tutorials, and news on cutting-edge tech products and trends. Whether you're a tech enthusiast"
UC0Knd421BBEcUBP7aOBnpKw,Luis Gouveia,https://www.youtube.com/@scalewithluis,1620,US,18,9292,0,,rejected,not_japan_ai_enough,"Welcome to the channel for builders, dreamers, and future founders.  Here, I motivate and inspire everyday people to take action, launch businesses, and build real income using proven systems—not hype. You’ll learn how t"
UCInkvoK3dx6f1VGW4xOhkXA,さっきのさき工房,https://www.youtube.com/@saki.channel,237,JP,149,72770,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,音楽と絵を通して、小さな世界をつくっています。 ギター・ウクレレの演奏、切り絵やイラストの制作過程など、 創作の断片をショートで記録しています。  音楽名義は「Saki」、絵は「詩月あき」。 どちらも同じ手から生まれた表現です。  X（旧Twitter）：https://x.com/shizukiaki Instagram：https://www.instagram.com/shizukiaki/ Homepage：https://sh
UCuRvdYA9d4uZtf1TA0-O9cw,かるまるITNews,https://www.youtube.com/@かるまるボール,167,,211,56850,2,japanese_text,rejected,subscriber_out_of_range,こんにちは！趣味でやっています 新しいITNewsをお届けします！ 
UCWtf65mzXLr6FOLmf5zAI_w,Xano,https://www.youtube.com/@nocodebackend,8860,US,529,1536545,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Build your backend Visually, With AI, or With Code -- and switch anytime. This is Xano 2.0."
UCBDGRwA9ejPCMhtK5jAMZXg,kc the Tech Guy,https://www.youtube.com/@kcthetechguy457,24800,NG,332,1373602,0,,rejected,not_japan_ai_enough,"WELCOME TO MY CHANNEL” KC  THE TECH GUY” This is a tech channel. I am kelechi but friends call me “the tech guy” I am a graduate of computer science. I make very helpful tech videos, I make “how to” video’s. And I will b"
UCPS5sPHrpu46Kqx86KRRcPw,K-AI Lab Sandbox,https://www.youtube.com/@kailab744,97,JP,114,88731,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,🛠️ K-AI Lab Sandbox へようこそ 山口県下松市を拠点に活動する「K-AI Lab」の実験・開発ログ・成果物発信チャンネルです。  「10年以上の教師 × プログラマー」 この独自の経験を活かし、最新のAI技術から、日々の生活や教育現場のリアルな悩みまで幅広く向き合っています。このチャンネルでは、完成品だけでなく、その裏側にある「試行錯誤（実験）」をありのままに発信していきます。  【無料相談、いつでも受け付けています】
UCW0jmRzpT0N3RSK9k_pjJ7g,ミラボ | 知識を生活に「実践」する人,https://www.youtube.com/@mirailab2026,2,SG,7,1845,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,未来ラボブログ : https://mirailab-blog.com/
UCKQVjJdM8Hst5tzgM-EnZlQ,Udemy FREE Courses,https://www.youtube.com/@udemyfreecourse,649,US,215,114154,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Udemy Free Courses is the best Udemy free online courses, 100% off coupon code Welcome to https://udemyfree.eu.org Use these udemy free coupon and get udemy free courses.Only udemy login needed.where you will find ALL fr"
UCMdlvt0e89BCfy9zj3_J47A,退職ばあ様,https://www.youtube.com/@taishoku_tool,4,,18,6863,2,japanese_text,rejected,subscriber_out_of_range,
UCG4wRRIVGkDfG2dW2p4dvTA,Tech Vansh,https://www.youtube.com/@techvansh1,4780,IN,47,270855,1,ai_keywords:AI,rejected,not_japan_ai_enough,My Name is Vansh Gurdaswani and I am a self-taught white-hat hacker and Ethical Hacking is my passion and I believe in helping people with my abilities and knowledge base. I am learning these things for the last 4 years 
UC6iJugfGflJxjLh2maM5dtQ,【ムロログ】北海道で美味しく食べる人 - MURO LOG,https://www.youtube.com/@hokkaido-muro-log,474,JP,25,95758,8,"country_jp,japanese_text,ai_keywords:AI/Manus/エージェント",rejected,subscriber_out_of_range,北海道札幌市在住のおじさんが、最近話題のAIエージェントのManusを駆使して、美味しいグルメ・料理、観光スポットを紹介してくるチャンネルです。（COCOCOROチャンネルのDムロサキです） 
UCeVklZv756DC3BoHr1wcUgA,一般社団法人 日本AIイノベーションセンター,https://www.youtube.com/@jaic_official,44,,144,2180,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,一般社団法人 日本AIイノベーションセンターは、AIの活用や導入に関する情報をわかりやすく発信するチャンネルです。 AIに関する最新の話題、活用事例、学びにつながる内容をお届けします。 企業や個人のAI活用に役立つ情報を、わかりやすく紹介していきます。 
UCOM4IotDgy50nJAOL01okWw,今日のAIニュース,https://www.youtube.com/@todayscoinjp,7,JP,99,8941,8,"country_jp,japanese_text,ai_keywords:AI/生成AI/ChatGPT/Claude",rejected,subscriber_out_of_range,毎日更新！最新AI・テクノロジーニュースをわかりやすく1分でお届け。  ✅ ChatGPT・Gemini・Claude最新情報 ✅ IT業界の注目トピック ✅ ガジェット・アプリ情報 ✅ 生成AI活用術  チャンネル登録で毎日のテクノロジーをキャッチアップ！ 
UCDiBfHFO7TezKgy90q68qKg,わたわた,https://www.youtube.com/@わたわた_youtube_ai活用情報,203,,37,99463,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,初心者でもできるAI×YouTube活用術を発信💡 YouTube運用100万達成者15人 🎁↓AI×YouTubeが基礎から学べる213講座↓🎁 https://utage-system.com/line/open/DSu2p2Be5LBL?mtid=sykRfW33W2ZF
UCnOlIPtK9K-Or3YtrOjWU2Q,Learn with Arnie,https://www.youtube.com/@learn-arnie,20,PK,28,551,2,ai_keywords:AI/ChatGPT,rejected,subscriber_out_of_range,"🚀 Welcome to Learn with Arnie  Learn AI Automation, ChatGPT, n8n, Make.com, and powerful no-code tools step by step in English.  On this channel, you'll find: ✅ AI Automation Tutorials ✅ ChatGPT Workflows ✅ n8n & Make.co"
UCF58kt1X5IJ6lxf-gr0gS7g,Troy “ritzy”,https://www.youtube.com/@ritzy78,10600,AU,45,637154,0,,rejected,not_japan_ai_enough,
UCSWj8mqQCcrcBlXPi4ThRDQ,KodeKloud,https://www.youtube.com/@kodekloud,356000,IN,1167,29799879,1,ai_keywords:AI,rejected,not_japan_ai_enough,Join 1M+ learners mastering DevOps and Cloud technologies through KodeKloud's revolutionary Learn-By-Doing approach. Our platform combines 170+ expert-led courses with 1250+ interactive browser-based labs where you exper
UCzj_yHisf5j6kHY9EyfjmgQ,綾瀬凛のAI副業ラボ,https://www.youtube.com/@ayaserin_lab,5,,61,8323,5,"japanese_text,ai_keywords:AI/ChatGPT/Claude",rejected,subscriber_out_of_range,AIツールを使って副業・収益化を加速するチャンネルです。  【こんな人に向けたチャンネル】 ✅ AIで副業を始めたい ✅ ChatGPTは知っているが成果が出ていない ✅ Claude Code・自動化ツールに興味がある ✅ Kindle出版・note・Brainで稼ぎたい  【発信テーマ】 ・Claude Code活用術 ・AI×Kindle出版 量産術 ・note収益化の実践ノウハウ ・業務自動化スクリプト解説  【ナビゲーター】 
UC8V3PmZ-cPOKFaiKzOgUJaQ,Ichiro Maruta,https://www.youtube.com/@ichiro.maruta,2390,,24,199139,0,,rejected,not_japan_ai_enough,
UCH8WSEHCpD5cpyeOeCX7yiA,Amaazbots,https://www.youtube.com/@vtxmazi,22100,ZA,981,3135288,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Amazing tech related content:)Hiii Im Mazi,and I make all sorts of fun and informative videos regarding ios devices.Feel free to Subscribe….it helps sooooo much🤍🫶😊Retired Pubg Mobile player:)  For Business inquires:amaaz"
UCJpvOXEfB-nh--EQ7V6vbpQ,TLDR Talks JP,https://www.youtube.com/@tldrtalksjp,34,,72,18788,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,海外の最先端Tech Talk(TED / Y Combinator / AI Engineer Summit / Lex Fridman 等)を、   日本人エンジニア・ビジネスパーソン向けに 1分の Shorts に再構成。    ▼ 投稿  １日 2-3 本(主に夕方〜夜)    ▼ 特徴   - 全字幕 日本語焼き込み(音なしでも読める)   - 30〜90秒の濃い切り抜きのみ 
UCVi3X9rKYfqWn5TY33rmTSg,Girl With AI,https://www.youtube.com/@girlwithaiofficial,80,GB,31,8010,3,ai_keywords:AI/ChatGPT/Claude,rejected,subscriber_out_of_range,Welcome to Girl With AI — where everyone learns to use AI tools properly and confidently. This channel is for everyone. Students. Job seekers. Teachers. Hairstylists. Filmmakers. Photographers. Nurses. Shop owners. Freel
UCcAn2oIvq7LtR78YkQNu63w,あつこ【SNS×AI活用】,https://www.youtube.com/@atuko_sns_ai,1,,13,2066,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,フォローするだけでAIを使いこなせます💡 .初心者でもできるAI×TikTok活用術を発信👩‍💻 ↓TikTokxAI攻略237特典無料🎁 ※開かない人は右上の「…」→ブラウザで開く 
UCb8Gc-Y6EnbLjRzeAvzmhVQ,MyTutorialRack,https://www.youtube.com/@mytutorialrack,43500,US,942,5942473,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to MyTutorialRack — Your #1 Destination for Salesforce Certifications and Career Growth. Whether you're preparing for a Salesforce certification, trying to land your first tech job, or planning your next career m"
UCVY_KqAknOR1Q6SWjAQWOLQ,毎朝AIニュース,https://www.youtube.com/@毎朝aiニュース,16,,25,530,4,"japanese_text,ai_keywords:AI/Claude",rejected,subscriber_out_of_range,📺 毎日AIニュース 📡 平日の朝に配信（月〜金） 🎙 AIで自動編集（Claude / Fish Audio 活用）  最新のAI業界ニュースを毎日3〜5分でお届け。 通勤・通学のお供にぜひ。  👨‍💼 こんな方におすすめ: ・IT/ビジネスパーソン ・AI技術の最新動向を知りたい方 ・効率的に情報収集したい方  🔔 毎朝のAI情報源として、チャンネル登録お願いします！  ※ AI を活用した自動編集動画です ※ 土日はお休みです 
UC-DwtcrggRUVVqCZGCLgQhg,地方広報チューニング・みちこ,https://www.youtube.com/@jp-pr,8,,7,4320,2,japanese_text,rejected,subscriber_out_of_range,日本の地方中小企業の広報内製化を支援する人・みちこ あますことなく簡単に行う広報の方法実例をご紹介。 
UCum4hWU8YqE2KkNFP9yOxgQ,あまんだ AIチート生活,https://www.youtube.com/@amanda_ai_life,22,,77,62025,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,初心者でもできるAI×SNS活用術を発信👩‍💻 SNS総フォロワー10万人の中の人 SNS×AI攻略237特典無料🎁
UCSGClyl4g0PV8XDZFxHNqCQ,はる_ゼロからのAIXSNS,https://www.youtube.com/@はる_ゼロからのaixsns,0,,11,64,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,⭐️AI×SNS収益化⭐️  現在40歳、月収が本業を超え続けています。  私は本業以外に収入の柱を作りたいと情報コンテンツをいくつも試しては失敗し結果として多くの時間を使ってきました。  その経験から情報が溢れかえっている環境で何を選び何を捨てるべきかを整理し無駄な試行錯誤を減らす考え方を共有しています。  このチャンネルでは AIとSNSを使い遠回りしない収益化、 作業量を減らす運用と効率化を実践ベースで発信しています。  特別な才
UCBDnCbQKsBhbUJy9k7HmniQ,【40代から】AI×WEBマーケティング実践法,https://www.youtube.com/@40代からのaiマーケティング実践,92,JP,12,2113,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,AIに丸投げすれば成功できる。 もし本気でそう思っているなら、このチャンネルは向いていません。  ここは「楽して稼ぐ場所」ではありません。 AIを正しく使って“売れる仕組み”を作る人のためのWEBマーケティング実践法を提供してます。  はじめまして。 神奈川県厚木市でWeb制作している 株式会社天空 代表の藤原敦です。  このチャンネルでは  ✔ AIの前に「目的」を整える ✔ 情報を整理する“設計力”を身につける ✔ 売れる仕組みを自
UCuE2Hfiv0r9ToXGD6l_bdvA,Alex ,https://www.youtube.com/@alexpdfbusiness,20300,CA,84,578643,1,ai_keywords:AI,rejected,not_japan_ai_enough,I'm doing a free live training this week breaking down the exact system that lets you build income outside your 9 to 5 in just 4 hours a week. Link below to grab your spot. 
UCYpBqqrINKBaxtl1T5EiRXg,Martin Khristi,https://www.youtube.com/@martinkhristi1244,16700,,282,599753,1,ai_keywords:AI,rejected,not_japan_ai_enough,"🎓 Welcome to Data & AI with Martin! Your go-to hub for learning AI, Data Science, and Automation — one practical tutorial at a time.  I’m Martin, a Data & AI expert based in Denmark with 5+ years of hands-on experience i"
UC0yHbz4OxdQFwmVX2BBQqLg,AI Master,https://www.youtube.com/@iamaimaster,287000,US,435,29426364,1,ai_keywords:AI,rejected,not_japan_ai_enough,👇 Become an AI Master – All-in-one AI
UCc-FovAyBAQDw2Y7PQ_v0Zw,Julian Goldie Agency,https://www.youtube.com/@juliangoldieagency,9170,GB,878,632250,0,,rejected,not_japan_ai_enough,"I help agency owners increase their revenue, become more profitable and scale."
UCq4wYWjCdg3b5r_kAS6Iu8w,Quality Thought School of Technology,https://www.youtube.com/@qualitythought_schooloftech,1520,IN,177,544486,1,ai_keywords:AI,rejected,not_japan_ai_enough," Build Your B.Tech Future with QTST!  Learn AI-Integrated Advanced Engineering programs from UGC-approved universities and gain the skills today’s industries demand. From practical learning to real-world projects, QTST h"
UCJdHh-jd2AqPwm1t2Ce2-9g,ずんだもんIT,https://www.youtube.com/@zundamonit,107,JP,83,71912,8,"country_jp,japanese_text,ai_keywords:AI/ChatGPT/Claude/Codex",rejected,subscriber_out_of_range,こんにちは、ずんだもんなのだ！  このチャンネルでは、AI と IT の最新ツール・新機能を「明日から使えるレベル」までかみくだいて解説してるのだ。  📺 投稿内容 ・新しいAIサービスの使い方（ChatGPT / Codex / Claude など） ・開発を加速する裏ワザ ・知らないと損する設定・機能  🎯 こんな人におすすめ ・AIを仕事や学習に活かしたい人 ・新しいITトレンドを最短で追いたい人 ・難しい技術解説が苦手だった人 
UCh38FnOaxF9EwXwsz_sr9Zw,GTECHAI,https://www.youtube.com/@gtechai,1590,US,413,817580,1,ai_keywords:AI,rejected,not_japan_ai_enough,"All things tech-related, focusing on best software, application, al tools tutorial and fixing app problems.  My channel is an awesome source to check out some of the latest Tech & Al Tips⭐ Tricks⭐  Hidden Features⭐Gadget"
UC21Z2Lequ86yKM_IoRlJQFA,AIショートカット部,https://www.youtube.com/@ai_shortcut_bu,21,JP,52,45306,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,AI活用で残業ゼロを目指す📊 難しい説明なし、今日から使えるAI時短術 ツール比較・プロンプト集も配信  noteで保存版まとめ公開中👇 https://note.com/ai_shortcut_bu 
UC4FqoJLkCJckutTqy77CHUw,のんち▷▶ゼロからAI活用,https://www.youtube.com/@nonchi_ai,61,JP,20,32365,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,【AIで人生変わる】ってよく見るけど、 正直最初は、「何から触ればいいか全然わからん…🥺」  私自身、そう思っていたうちの一人です😂  だからこそ、 「これは遠回りしたな…」 「もっと早く知りたかった…！」  って思った情報を中心に共有しています🙌🏻💕  AIを難しく考えすぎず、 いつもの生活のほんの一部として、 少しずつ活用してみてね✨  ◆◇◆◇ 初心者でもできるAI活用術を発信👩‍💻 月間80万再生アカウントを複数運用 AI攻略2
UCIVWrJpkiAMa5W7x_C1YgMA,堀内@Roboworks,https://www.youtube.com/@roboworks-hp1ee,49,,910,156599,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,ロボワークス　CEO ジェームス.スキナー氏AI Super Human 講師  AIを誰でも使える時代になりました！ 会社・医療組織の仕事でのAI活用をサポートします！  また、AIのお役立ち情報を発信します！   ロボワークス https://robo-w.com/  Twitter https://twitter.com/@Roboworks160722   Ticktok https://www.tiktok.com/@robo
UCguoGWHf8uliUg6GQmL05ZQ,Code & bird,https://www.youtube.com/@codeandbird,6680,GB,487,838615,1,ai_keywords:AI,rejected,not_japan_ai_enough,Ranting about AI and occasionally coding with my bird copilot Aimee.  
UCzRlcd9jBoieKYJkqAAJaiQ,Namita | AI Automation,https://www.youtube.com/@workflow05,6,,2,6,1,ai_keywords:AI,rejected,subscriber_out_of_range,Automate Everything 
UCy4AFrIKUQmyZAP9q9ZNp1A,RET VIRAL EDITING,https://www.youtube.com/@retviralediting,656,US,35,208634,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Welcome to RET VIRAL EDITING 🎬  Yahan aapko milenge latest video editing tutorials, viral reels tricks, aur amazing editing tips jo aapke content ko next level tak le jayenge 🚀  Agar aap seekhna chahte ho: Instagram Reel"
UCv51GeqL4GMjCxwXFxeWmAA,TG Vasu,https://www.youtube.com/@tgvasu1,2760,,13,41132,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Hey guys, Vasu this side. I’m the Co-Founder of TG Multimedia, and welcome to our channel.  Here, we deliver daily informative and value-driven content designed to help you grow, learn, and stay ahead. Think of it this w"
UC8-RRjbgkbWzhHqF8K-HWNg,Ritesh Hegde - Your AI Partner,https://www.youtube.com/@ritz7ai,7480,IN,1239,509446,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to Ritz7 AI, where we make tech simple, fun, and accessible for everyone — even if you're not a techie.  Our goal is to educate, guide, and help you build amazing tools and solutions without writing a single line"
UCPLY-K5R-NkwBoktnkIBoVg,Affiliate Marketing With Kevin,https://www.youtube.com/@affiliatemarketingwithkevin,79,US,581,36485,0,,rejected,subscriber_out_of_range,Here is a draft YouTube channel description focusing on affiliate marketing opportunity reviews:  Welcome to my channel where I review the latest and greatest affiliate marketing opportunities to help you grow your onlin
UCCYqhUaIwLH3xmMK4EJ5elg,ＩＣＰコンサルティング,https://www.youtube.com/@icpconsul,222,JP,23,17655,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,
UCGBa0PsVaXPyJyRoP3cgR_w,すけまる【Tiktok×AI活用術】,https://www.youtube.com/@s.maru_ai_sns,419,,77,181856,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,▪️最新のSNS×AI情報を発信 ▪️月50万▶︎週5休み生活 ▪️総フォロワー15万人の中の人
UCfEMqxd7b9okSErvz-ipFRQ,株式会社ウガトリア,https://www.youtube.com/@株式会社ウガトリア,9,JP,177,38485,7,"country_jp,japanese_text,ai_keywords:AI/生成AI",rejected,subscriber_out_of_range,株式会社ウガトリアは 人形町・小山・博多を拠点に 業務システム開発や生成AI活用を行う会社です。  このチャンネルでは AIロボット「ウガテック」とリアの会話形式で  ・AI ・システム開発 ・データ分析 ・競馬などの身近なテーマ  を、短い動画でわかりやすく紹介します。  動画で紹介した内容の詳しい解説は noteで公開しています。  ▼詳しい記事はこちら https://note.com/ugatria 
UCZac2LEcyXpWCQaUm5GKluQ,電脳レトロフューチャー局 [G850],https://www.youtube.com/@kotonoha-retro-computing,54,JP,22,18166,7,"country_jp,japanese_text,ai_keywords:AI/生成AI",rejected,subscriber_out_of_range,ようこそ、電脳レトロフューチャー局 [G850] へ！  当チャンネルでは、1990年代の技術結晶である 「ポケットコンピュータ」 を主役に、C言語やアセンブリ言語（Z80）による本格的なゲーム開発、 及び実機を用いた技術検証・周辺工作の過程をお届けします。  単色144×48ドットという極限の制約下で、 いかにして現代に通用するゲーム性と速度を叩き出すか――。 「あの頃」手打ちプログラムに熱狂した諸兄も、 ハードウェアの限界に挑む低レ
UCsl0UeUb6f5p8W42LvKOHCw,Akshay Bavkar,https://www.youtube.com/@iamakshaybavkar,4350,,60,1486716,1,ai_keywords:AI,rejected,not_japan_ai_enough,"⚡️ Founder, PropTV (Acquired) I talk about AI, the good, the bad & what actually matters. "
UCrVXP5w0uCue5D1QMqUGmMA,CodingWithMee,https://www.youtube.com/@codingwithmee_18,367,,694,735984,2,ai_keywords:AI/LLM,rejected,subscriber_out_of_range,"🚀 CodingWithMee Learn coding with fun 💻😂 Python • AI/ML • DSA • Tech Memes  🔹 What you’ll learn here: AI/ML,Data science,LLMs,DSA ,python C,C++,(AI/ML Basics to Advanced) DSA/python question practice Quizzes   📚 Tutorial"
UC_EhqH75Z3o6CQCXya0oJ-Q,Alice Reed | Crypto Day & Night,https://www.youtube.com/@alicecryptodaily,109,,71,36890,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Traditional finance taught me how markets are supposed to work. Crypto taught me how they actually work.  Welcome — I’m Alice. Former finance analyst turned full-time crypto strategist focused on market structure, macro "
UCmejhsXXlKxDngMetuBnxiA,もも🍑_AI×SNS活用術,https://www.youtube.com/@momo_ai_sns,40,,162,77663,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,フォローするだけでAIマスター💡 TikTok運用30万達成者18人 ↓TikTokxAI攻略237特典無料🎁   
UCV0Z7zQGqLiw2BxxglemKrA,コンピューターサイエンス勉強ch,https://www.youtube.com/@computer-science-ch,55,,182,4331,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,データ分析・数値解析・AI手法の基礎を学ぶためのチャンネルです。
UCdU-9NSx6-NpxlLHO1LviDg,Austin Reed | Horizon Dev,https://www.youtube.com/@horizonsoftwaredev,7780,US,214,871872,0,,rejected,not_japan_ai_enough,We are experts at building customized automation systems and web applications.
UCRQbfginZ9BXpZ7pgMHrExA,お教室ブログ初心者さんが２か月先までアメブロで満席にする方法,https://www.youtube.com/@mamikokoga,287,JP,1577,111070,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,
UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://www.youtube.com/@amazonwebservices,840000,US,18691,201296243,0,,rejected,not_japan_ai_enough,The official YouTube channel for Amazon Web Services (AWS).   Amazon Web Services offers a complete set of infrastructure and application services that enable you to run virtually everything in the cloud: from enterprise
UC_34myzg3bEejqu0UpuWmxw,AI駆動開発部の日常,https://www.youtube.com/@ai-nichijo-fm,48,,42,2007,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,こんにちは、「AI駆動開発部の日常」へようこそ。 このポッドキャストは、日々AI駆動開発を行う、起業家の山本とエンジニアの阿部が、AI駆動開発のリアルを、ゆるく語り合う番組です。 
UCSDlmgkUzgleIB0LlqK6xfA,Anand Kaliappan,https://www.youtube.com/@automatewithanand,166,IN,57,22311,3,ai_keywords:AI/Claude/LLM,rejected,subscriber_out_of_range,"Welcome to Anand Kaliappan — where we share AI automation workflows,  tools, and strategies to help  businesses save time and scale fast,  every week!  🚀 Real workflows. Real results. $6M saved for clients. Learn claude "
UCKzBBxvAc4AxPSPwIJbU3eA,OmegaCodex,https://www.youtube.com/@omegacodex,2260,IN,82,131552,1,ai_keywords:Codex,rejected,not_japan_ai_enough,Today’s world is driven by code. Simple small pieces come together to create exciting technology around us.  Welcome to my channel Omega Codex. My name is Sanal and I am a Solutions Architect by profession. I make videos
